ภาคเหนือ,แพร่,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),78016449,77781349,78073680,78442690,76779885,75940419,76671111,85550573,75239702,71982689
ภาคเหนือ,แพร่,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),81716913,84627301,93689054,102329394,103647456,108340899,123598336,132150262,148434225,146771661
ภาคเหนือ,น่าน,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),77016577,76702055,77888665,79123075,79044395,78259059,79895654,87115647,80789742,77922924
ภาคเหนือ,น่าน,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),49669425,53690789,59648880,66907779,71935810,76422329,87945597,94558522,109687430,114677699
ภาคเหนือ,พะเยา,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),83438761,82707989,83346104,84354494,83255934,82384684,84390995,91925401,84011714,80748456
ภาคเหนือ,พะเยา,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),60923673,64510842,69318144,76580828,79820991,82487033,95504280,102724338,119382386,121663526
ภาคเหนือ,เชียงราย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),194445683,193764208,195365437,197384305,196009424,194668563,199552065,217103184,200300737,192930807
ภาคเหนือ,เชียงราย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),211062764,224465254,243396124,266946218,280295356,293003624,343005890,362128800,413926583,428777377
ภาคเหนือ,แม่ฮ่องสอน,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),25631909,26110845,26859002,27885509,28230095,28461760,29271424,32076454,31135830,30324016
ภาคเหนือ,แม่ฮ่องสอน,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),21636141,22641038,24693790,27499364,28676962,29578055,31848857,34319789,39193403,40539604
ภาคเหนือ,นครสวรรค์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),159845920,161347794,158505047,154000772,151987178,150039178,146374450,164156120,142711929,135218520
ภาคเหนือ,นครสวรรค์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),343796150,356683615,387033193,418658936,420448764,436314246,491476661,530188875,569009416,551036788
ภาคเหนือ,อุทัยธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),55539238,56089436,55800318,54699615,54266721,53852189,53272332,59204757,53242917,50510225
ภาคเหนือ,อุทัยธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),83625066,87719696,94743346,103060356,103197054,108038070,123572884,132747988,146580310,143250932
ภาคเหนือ,กำแพงเพชร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),113523900,110518532,109010928,106807082,105095776,103285447,100904719,112881450,97875821,93506756
ภาคเหนือ,กำแพงเพชร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),177450413,189282074,206690092,222048859,222037470,228719618,256476920,280508399,310614898,303327098
