ภาคตะวันออกเฉียงเหนือ,สกลนคร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),232794,235473,236974,238261,240511,243531,244796,243461,238321,245280
ภาคตะวันออกเฉียงเหนือ,สกลนคร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),48259,52722,58323,64012,68607,72721,79181,90707,105371,105658
ภาคตะวันออกเฉียงเหนือ,นครพนม,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),146521,148281,149258,150402,152348,154268,154951,153767,150878,154851
ภาคตะวันออกเฉียงเหนือ,นครพนม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),31767,34798,38261,41636,43969,46158,49475,56982,66144,65393
ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),65973,66230,66564,66885,67079,67305,67502,66117,63586,65609
ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),16309,18068,19638,21203,22450,23261,24495,28197,32929,33086
ภาคใต้,นครศรีธรรมราช,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),271821,277573,278511,278567,274479,276310,275813,274359,262738,276540
ภาคใต้,นครศรีธรรมราช,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),149862,156056,161732,171660,180825,185133,193414,207603,232945,230645
ภาคใต้,กระบี่,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),66092,67252,67389,68661,67931,69738,70381,69528,66999,70639
ภาคใต้,กระบี่,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),58471,61398,63885,65979,69888,70939,73103,77249,82899,81544
ภาคใต้,พังงา,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),42914,43329,43464,44086,42866,43026,42747,41833,40851,42714
ภาคใต้,พังงา,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),33084,34470,35997,37000,39278,40575,41885,44629,47440,46874
ภาคใต้,ภูเก็ต,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),39956,40171,40141,40048,39259,39012,38909,42303,43404,44512
ภาคใต้,ภูเก็ต,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),100395,109313,117536,123323,127973,133342,139499,141999,144678,144479
ภาคใต้,สุราษฎร์ธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),183063,187777,189251,192262,187767,190079,190392,187183,180675,188535
ภาคใต้,สุราษฎร์ธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),159757,165779,172359,177500,186647,189428,194468,206567,223401,224292
ภาคใต้,ระนอง,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),33780,35199,35642,36326,36007,36526,36730,35324,34244,35040
ภาคใต้,ระนอง,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),18474,19169,20180,20773,22304,22813,23360,25792,27732,27605
ภาคใต้,ชุมพร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),99859,101302,101583,101213,98981,100503,99556,95635,89742,92027
